"CountryCode","SeriesCode","Year","DESCRIPTION",
"CAN","SH.DYN.MORT","YR1972","Uncertainty bound is 19.6 - 20.3",
"CAN","SH.DYN.MORT","YR1973","Uncertainty bound is 18.6 - 19.3",
"CAN","SH.DYN.MORT","YR1974","Uncertainty bound is 17.6 - 18.3",
"CAN","SH.DYN.MORT","YR1975","Uncertainty bound is 16.7 - 17.3",
"CAN","SH.DYN.MORT","YR1976","Uncertainty bound is 15.7 - 16.3",
"CAN","SH.DYN.MORT","YR1977","Uncertainty bound is 14.8 - 15.3",
"CAN","SH.DYN.MORT","YR1978","Uncertainty bound is 13.9 - 14.4",
"CAN","SH.DYN.MORT","YR1979","Uncertainty bound is 13.1 - 13.5",
"CAN","SH.DYN.MORT","YR1980","Uncertainty bound is 12.3 - 12.7",
"CAN","SH.DYN.MORT","YR1981","Uncertainty bound is 11.6 - 12",
"CAN","SH.DYN.MORT","YR1982","Uncertainty bound is 11 - 11.4",
"CAN","SH.DYN.MORT","YR1983","Uncertainty bound is 10.4 - 10.8",
"CAN","SH.DYN.MORT","YR1984","Uncertainty bound is 10 - 10.3",
"CAN","SH.DYN.MORT","YR1985","Uncertainty bound is 9.6 - 9.9",
"CAN","SH.DYN.MORT","YR1986","Uncertainty bound is 9.3 - 9.6",
"CAN","SH.DYN.MORT","YR1987","Uncertainty bound is 9 - 9.3",
"CAN","SH.DYN.MORT","YR1988","Uncertainty bound is 8.7 - 9",
"CAN","SH.DYN.MORT","YR1989","Uncertainty bound is 8.4 - 8.7",
"CAN","SH.DYN.MORT","YR1990","Uncertainty bound is 8.1 - 8.4",
"CAN","SH.DYN.MORT","YR1991","Uncertainty bound is 7.8 - 8.1",
"CAN","SH.DYN.MORT","YR1992","Uncertainty bound is 7.6 - 7.8",
"CAN","SH.DYN.MORT","YR1993","Uncertainty bound is 7.3 - 7.5",
"CAN","SH.DYN.MORT","YR1994","Uncertainty bound is 7 - 7.3",
"CAN","SH.DYN.MORT","YR1995","Uncertainty bound is 6.8 - 7",
"CAN","SH.DYN.MORT","YR1996","Uncertainty bound is 6.6 - 6.8",
"CAN","SH.DYN.MORT","YR1997","Uncertainty bound is 6.4 - 6.6",
"CAN","SH.DYN.MORT","YR1998","Uncertainty bound is 6.3 - 6.5",
"CAN","SH.DYN.MORT","YR1999","Uncertainty bound is 6.2 - 6.4",
"CAN","SH.DYN.MORT","YR2000","Uncertainty bound is 6.1 - 6.3",
"CAN","SH.DYN.MORT","YR2001","Uncertainty bound is 6.1 - 6.3",
"CAN","SH.DYN.MORT","YR2002","Uncertainty bound is 6 - 6.3",
"CAN","SH.DYN.MORT","YR2003","Uncertainty bound is 6 - 6.2",
"CAN","SH.DYN.MORT","YR2004","Uncertainty bound is 6 - 6.2",
"CAN","SH.DYN.MORT","YR2005","Uncertainty bound is 5.9 - 6.2",
"CAN","SH.DYN.MORT","YR2006","Uncertainty bound is 5.9 - 6.1",
"CAN","SH.DYN.MORT","YR2007","Uncertainty bound is 5.8 - 6",
"CAN","SH.DYN.MORT","YR2008","Uncertainty bound is 5.7 - 5.9",
"CAN","SH.DYN.MORT","YR2009","Uncertainty bound is 5.6 - 5.8",
"CAN","SH.DYN.MORT","YR2010","Uncertainty bound is 5.5 - 5.7",
"CAN","SH.DYN.MORT","YR2011","Uncertainty bound is 5.5 - 5.7",
"CAN","SH.DYN.MORT","YR2012","Uncertainty bound is 5.4 - 5.6",
"CAN","SH.DYN.MORT","YR2013","Uncertainty bound is 5.4 - 5.6",
"CAN","SH.DYN.MORT","YR2014","Uncertainty bound is 5.3 - 5.5",
"CAN","SH.DYN.MORT","YR2015","Uncertainty bound is 5.2 - 5.4",
"CAN","SH.DYN.MORT","YR2016","Uncertainty bound is 5.1 - 5.3",
"CAN","SH.DYN.MORT","YR2017","Uncertainty bound is 4.9 - 5.2",
"CAN","SH.DYN.MORT","YR2018","Uncertainty bound is 4.8 - 5.2",
"CAN","SH.DYN.MORT","YR2019","Uncertainty bound is 4.5 - 5.2",
"CAN","SH.STA.OWAD.ZS","YR1975","Plausible bound is 35.2 - 45.1",
"CAN","SH.STA.OWAD.ZS","YR1976","Plausible bound is 36 - 45.5",
"CAN","SH.STA.OWAD.ZS","YR1977","Plausible bound is 36.8 - 45.8",
"CAN","SH.STA.OWAD.ZS","YR1978","Plausible bound is 37.6 - 46.1",
"CAN","SH.STA.OWAD.ZS","YR1979","Plausible bound is 38.3 - 46.5",
"CAN","SH.STA.OWAD.ZS","YR1980","Plausible bound is 39.1 - 46.8",
"CAN","SH.STA.OWAD.ZS","YR1981","Plausible bound is 39.8 - 47.3",
"CAN","SH.STA.OWAD.ZS","YR1982","Plausible bound is 40.4 - 47.7",
"CAN","SH.STA.OWAD.ZS","YR1983","Plausible bound is 41.2 - 48.3",
"CAN","SH.STA.OWAD.ZS","YR1984","Plausible bound is 41.9 - 48.8",
"CAN","SH.STA.OWAD.ZS","YR1985","Plausible bound is 42.6 - 49.3",
"CAN","SH.STA.OWAD.ZS","YR1986","Plausible bound is 43.3 - 49.9",
"CAN","SH.STA.OWAD.ZS","YR1987","Plausible bound is 44 - 50.5",
"CAN","SH.STA.OWAD.ZS","YR1988","Plausible bound is 44.6 - 51",
"CAN","SH.STA.OWAD.ZS","YR1989","Plausible bound is 45.2 - 51.6",
"CAN","SH.STA.OWAD.ZS","YR1990","Plausible bound is 46 - 52.2",
"CAN","SH.STA.OWAD.ZS","YR1991","Plausible bound is 46.6 - 52.8",
"CAN","SH.STA.OWAD.ZS","YR1992","Plausible bound is 47.3 - 53.4",
"CAN","SH.STA.OWAD.ZS","YR1993","Plausible bound is 48 - 54",
"CAN","SH.STA.OWAD.ZS","YR1994","Plausible bound is 48.6 - 54.7",
"CAN","SH.STA.OWAD.ZS","YR1995","Plausible bound is 49.3 - 55.3",
"CAN","SH.STA.OWAD.ZS","YR1996","Plausible bound is 50 - 55.8",
"CAN","SH.STA.OWAD.ZS","YR1997","Plausible bound is 50.7 - 56.5",
"CAN","SH.STA.OWAD.ZS","YR1998","Plausible bound is 51.4 - 57",
"CAN","SH.STA.OWAD.ZS","YR1999","Plausible bound is 52.1 - 57.7",
"CAN","SH.STA.OWAD.ZS","YR2000","Plausible bound is 52.8 - 58.3",
"CAN","SH.STA.OWAD.ZS","YR2001","Plausible bound is 53.5 - 58.9",
"CAN","SH.STA.OWAD.ZS","YR2002","Plausible bound is 54.2 - 59.5",
"CAN","SH.STA.OWAD.ZS","YR2003","Plausible bound is 54.8 - 60",
"CAN","SH.STA.OWAD.ZS","YR2004","Plausible bound is 55.5 - 60.6",
"CAN","SH.STA.OWAD.ZS","YR2005","Plausible bound is 56.1 - 61.1",
"CAN","SH.STA.OWAD.ZS","YR2006","Plausible bound is 56.6 - 61.7",
"CAN","SH.STA.OWAD.ZS","YR2007","Plausible bound is 57.2 - 62.2",
"CAN","SH.STA.OWAD.ZS","YR2008","Plausible bound is 57.7 - 62.8",
"CAN","SH.STA.OWAD.ZS","YR2009","Plausible bound is 58.1 - 63.3",
"CAN","SH.STA.OWAD.ZS","YR2010","Plausible bound is 58.6 - 63.9",
"CAN","SH.STA.OWAD.ZS","YR2011","Plausible bound is 59 - 64.5",
"CAN","SH.STA.OWAD.ZS","YR2012","Plausible bound is 59.4 - 65.1",
"CAN","SH.STA.OWAD.ZS","YR2013","Plausible bound is 59.7 - 65.7",
"CAN","SH.STA.OWAD.ZS","YR2014","Plausible bound is 60 - 66.3",
"CAN","SH.STA.OWAD.ZS","YR2015","Plausible bound is 60.3 - 66.9",
"CAN","SH.STA.OWAD.ZS","YR2016","Plausible bound is 60.5 - 67.6",
"CAN","SI.DST.FRST.20","YR1971","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR1975","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR1981","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR1987","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR1991","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR1994","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR1997","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR1998","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR2000","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR2004","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR2007","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR2010","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR2013","Based on data from CIS-LIS. Estimated from unit-record income data.",
"CAN","SI.DST.FRST.20","YR2017","Based on data from CIS-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR1971","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR1975","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR1981","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR1987","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR1991","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR1994","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR1997","Based on data from SCF-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR1998","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR2000","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR2004","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR2007","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR2010","Based on data from SLID-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR2013","Based on data from CIS-LIS. Estimated from unit-record income data.",
"CAN","SI.POV.GINI","YR2017","Based on data from CIS-LIS. Estimated from unit-record income data.",
"CAN","SI.SPR.PCAP.ZG","YR2013","Estimated from individual income data. Growth rates are for the period of 2010-2013.",
"CAN","SI.SPR.PCAP.ZG","YR2017","Estimated from income data. Growth rates are for the period of 2013-2017.",
"CAN","SN.ITK.DEFC.ZS","YR2001","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2002","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2003","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2004","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2005","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2006","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2007","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2008","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2009","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2010","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2011","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2012","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2013","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2014","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2015","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2016","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2017","Proportion of undernourished less than 2.5 percent.",
"CAN","SN.ITK.DEFC.ZS","YR2018","Proportion of undernourished less than 2.5 percent.",
"CAN","SP.DYN.TFRT.IN","YR1977","Interpolated data.",
"CAN","SP.DYN.TFRT.IN","YR1978","Interpolated data.",
"CAN","SP.DYN.TFRT.IN","YR1979","Interpolated data.",
"CAN","SP.DYN.TFRT.IN","YR1986","Interpolated data.",
"CAN","SP.DYN.TFRT.IN","YR1994","Interpolated data.",
"CAN","SP.DYN.TFRT.IN","YR1998","Interpolated data.",
"CAN","SP.DYN.TFRT.IN","YR1999","Interpolated data.",
"CEB","SE.ADT.LITR.ZS","YR1982","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1983","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1984","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1985","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1986","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1989","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1990","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1991","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1992","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1993","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1994","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1995","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1996","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1997","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR1999","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2000","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2001","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2002","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2003","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2004","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2005","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2006","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2007","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2009","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2010","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2011","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2012","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2013","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2014","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2015","UIS Estimation",
"CEB","SE.ADT.LITR.ZS","YR2016","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1970","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1971","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1975","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1976","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1977","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1978","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1979","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1980","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1981","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1982","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1983","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1984","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1985","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1986","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1987","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR1988","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR2015","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR2016","UIS Estimation",
"CEB","SE.ENR.PRSC.FM.ZS","YR2019","UIS Estimation",
"CEB","SE.PRM.ENRR","YR1970","UIS Estimation",
"CEB","SE.PRM.ENRR","YR1980","UIS Estimation",
"CEB","SE.PRM.ENRR","YR2015","UIS Estimation",
"CEB","SE.PRM.ENRR","YR2016","UIS Estimation",
"CEB","SE.PRM.ENRR","YR2019","UIS Estimation",
"CHE","IT.NET.USER.ZS","YR1990","Source: Office fédéral de la statistique.",
"CHE","IT.NET.USER.ZS","YR1991","Source: Office fédéral de la statistique.",
"CHE","IT.NET.USER.ZS","YR1992","Source: Office fédéral de la statistique.",
"CHE","IT.NET.USER.ZS","YR1993","Source: Office fédéral de la statistique.",
"CHE","IT.NET.USER.ZS","YR1994","Source: Office fédéral de la statistique.",
"CHE","IT.NET.USER.ZS","YR1995","Source: Office fédéral de la statistique.",
"CHE","IT.NET.USER.ZS","YR1996","Source: Office fédéral de la statistique.",
"CHE","IT.NET.USER.ZS","YR1997","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+",
"CHE","IT.NET.USER.ZS","YR1998","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+",
"CHE","IT.NET.USER.ZS","YR1999","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+",
"CHE","IT.NET.USER.ZS","YR2000","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+",
"CHE","IT.NET.USER.ZS","YR2001","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2002","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2003","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2004","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2005","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2006","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2007","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2008","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2009","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2010","Source: Office fédéral de la statistique.;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2011","Source: Swiss Federal Statistical Office;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2012","Source: Swiss Federal Statistical Office;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2013","Source: Swiss Federal Statistical Office;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2014","Source: Swiss Federal Statistical Office;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2015","Source: Swiss Federal Statistical Office;Note: In the last 6 months. Population age 14+.",
"CHE","IT.NET.USER.ZS","YR2016","Source: Swiss Federal Statistical Office",
"CHE","IT.NET.USER.ZS","YR2017","Source: Swiss Federal Statistical Office",
"CHE","SH.DYN.MORT","YR1960","Uncertainty bound is 26 - 27",
"CHE","SH.DYN.MORT","YR1961","Uncertainty bound is 25.5 - 26.5",
"CHE","SH.DYN.MORT","YR1962","Uncertainty bound is 24.9 - 25.9",
"CHE","SH.DYN.MORT","YR1963","Uncertainty bound is 24.1 - 25.1",
"CHE","SH.DYN.MORT","YR1964","Uncertainty bound is 23.2 - 24.1",
"CHE","SH.DYN.MORT","YR1965","Uncertainty bound is 22.1 - 23",
"CHE","SH.DYN.MORT","YR1966","Uncertainty bound is 21.1 - 22",
"CHE","SH.DYN.MORT","YR1967","Uncertainty bound is 20.3 - 21.1",
"CHE","SH.DYN.MORT","YR1968","Uncertainty bound is 19.5 - 20.3",
"CHE","SH.DYN.MORT","YR1969","Uncertainty bound is 18.8 - 19.6",
"CHE","SH.DYN.MORT","YR1970","Uncertainty bound is 18 - 18.8",
"CHE","SH.DYN.MORT","YR1971","Uncertainty bound is 17.2 - 17.9",
"CHE","SH.DYN.MORT","YR1972","Uncertainty bound is 16.4 - 17",
"CHE","SH.DYN.MORT","YR1973","Uncertainty bound is 15.4 - 16.1",
"CHE","SH.DYN.MORT","YR1974","Uncertainty bound is 14.5 - 15.1",
"CHE","SH.DYN.MORT","YR1975","Uncertainty bound is 13.5 - 14.1",
"CHE","SH.DYN.MORT","YR1976","Uncertainty bound is 12.6 - 13.2",
"CHE","SH.DYN.MORT","YR1977","Uncertainty bound is 11.8 - 12.4",
"CHE","SH.DYN.MORT","YR1978","Uncertainty bound is 11.1 - 11.7",
"CHE","SH.DYN.MORT","YR1979","Uncertainty bound is 10.6 - 11.1",
"CHE","SH.DYN.MORT","YR1980","Uncertainty bound is 10.1 - 10.7",
"CHE","SH.DYN.MORT","YR1981","Uncertainty bound is 9.7 - 10.3",
"CHE","SH.DYN.MORT","YR1982","Uncertainty bound is 9.4 - 9.9",
"CHE","SH.DYN.MORT","YR1983","Uncertainty bound is 9.1 - 9.7",
"CHE","SH.DYN.MORT","YR1984","Uncertainty bound is 8.9 - 9.4",
"CHE","SH.DYN.MORT","YR1985","Uncertainty bound is 8.8 - 9.3",
"CHE","SH.DYN.MORT","YR1986","Uncertainty bound is 8.6 - 9.1",
"CHE","SH.DYN.MORT","YR1987","Uncertainty bound is 8.5 - 9",
"CHE","SH.DYN.MORT","YR1988","Uncertainty bound is 8.4 - 8.9",
"CHE","SH.DYN.MORT","YR1989","Uncertainty bound is 8.2 - 8.7",
"CHE","SH.DYN.MORT","YR1990","Uncertainty bound is 8 - 8.4",
"CHE","SH.DYN.MORT","YR1991","Uncertainty bound is 7.6 - 8.1",
"CHE","SH.DYN.MORT","YR1992","Uncertainty bound is 7.3 - 7.7",
"CHE","SH.DYN.MORT","YR1993","Uncertainty bound is 6.9 - 7.3",
"CHE","SH.DYN.MORT","YR1994","Uncertainty bound is 6.5 - 6.9",
"CHE","SH.DYN.MORT","YR1995","Uncertainty bound is 6.2 - 6.6",
"CHE","SH.DYN.MORT","YR1996","Uncertainty bound is 5.9 - 6.3",
"CHE","SH.DYN.MORT","YR1997","Uncertainty bound is 5.8 - 6.2",
"CHE","SH.DYN.MORT","YR1998","Uncertainty bound is 5.6 - 6",
"CHE","SH.DYN.MORT","YR1999","Uncertainty bound is 5.5 - 5.9",
"CHE","SH.DYN.MORT","YR2000","Uncertainty bound is 5.5 - 5.8",
"CHE","SH.DYN.MORT","YR2001","Uncertainty bound is 5.4 - 5.8",
"CHE","SH.DYN.MORT","YR2002","Uncertainty bound is 5.3 - 5.6",
"CHE","SH.DYN.MORT","YR2003","Uncertainty bound is 5.1 - 5.5",
"CHE","SH.DYN.MORT","YR2004","Uncertainty bound is 5 - 5.4",
"CHE","SH.DYN.MORT","YR2005","Uncertainty bound is 4.9 - 5.2",
"CHE","SH.DYN.MORT","YR2006","Uncertainty bound is 4.8 - 5.1",
"CHE","SH.DYN.MORT","YR2007","Uncertainty bound is 4.7 - 5",
"CHE","SH.DYN.MORT","YR2008","Uncertainty bound is 4.6 - 4.9",
"CHE","SH.DYN.MORT","YR2009","Uncertainty bound is 4.5 - 4.8",
"CHE","SH.DYN.MORT","YR2010","Uncertainty bound is 4.4 - 4.7",
"CHE","SH.DYN.MORT","YR2011","Uncertainty bound is 4.3 - 4.7",
"CHE","SH.DYN.MORT","YR2012","Uncertainty bound is 4.3 - 4.6",
"CHE","SH.DYN.MORT","YR2013","Uncertainty bound is 4.2 - 4.6",
"CHE","SH.DYN.MORT","YR2014","Uncertainty bound is 4.2 - 4.5",
"CHE","SH.DYN.MORT","YR2015","Uncertainty bound is 4.1 - 4.5",
"CHE","SH.DYN.MORT","YR2016","Uncertainty bound is 4.1 - 4.4",
"CHE","SH.DYN.MORT","YR2017","Uncertainty bound is 3.9 - 4.4",
"CHE","SH.DYN.MORT","YR2018","Uncertainty bound is 3.8 - 4.5",
"CHE","SH.DYN.MORT","YR2019","Uncertainty bound is 3.6 - 4.5",
"CHE","SH.STA.OWAD.ZS","YR1975","Plausible bound is 25.9 - 35.6",
"CHE","SH.STA.OWAD.ZS","YR1976","Plausible bound is 26.7 - 35.8",
"CHE","SH.STA.OWAD.ZS","YR1977","Plausible bound is 27.3 - 36.1",
"CHE","SH.STA.OWAD.ZS","YR1978","Plausible bound is 28 - 36.5",
"CHE","SH.STA.OWAD.ZS","YR1979","Plausible bound is 28.5 - 36.8",
"CHE","SH.STA.OWAD.ZS","YR1980","Plausible bound is 29.1 - 37.1",
"CHE","SH.STA.OWAD.ZS","YR1981","Plausible bound is 29.8 - 37.5",
"CHE","SH.STA.OWAD.ZS","YR1982","Plausible bound is 30.6 - 38.1",
